110 	 0.048 	 	 4.462162 
111 	 0.039 	 	 4.499565 
112 	 0.048 	 	 4.536922 
113 	 0.04 	 	 4.573764 
114 	 0.045 	 	 4.610577 
115 	 0.04 	 	 4.647427 
116 	 0.043 	 	 4.684063 
117 	 0.045 	 	 4.720922 
118 	 0.04 	 	 4.757833 
119 	 0.045 	 	 4.794802 
120 	 0.033 	 	 4.828676 
121 	 0.026 	 	 4.862562 
122 	 0.052 	 	 4.896382 
123 	 0.034 	 	 4.930226 
124 	 0.054 	 	 4.964067 
125 	 0.044 	 	 4.997809 
126 	 0.044 	 	 5.031581 
127 	 0.061 	 	 5.072533 
128 	 0.056 	 	 5.113774 
129 	 0.033 	 	 5.154694 
130 	 0.061 	 	 5.195908 
131 	 0.067 	 	 5.237139 
132 	 0.048 	 	 5.278145 
133 	 0.052 	 	 5.31901 
134 	 0.049 	 	 5.360223 
135 	 0.058 	 	 5.401156 
136 	 0.055 	 	 5.442485 
137 	 0.052 	 	 5.484014 
138 	 0.054 	 	 5.525154 
139 	 0.055 	 	 5.566248 
140 	 0.051 	 	 5.607276 
141 	 0.047 	 	 5.648216 
142 	 0.06 	 	 5.689083 
143 	 0.047 	 	 5.730173 
144 	 0.048 	 	 5.771074 
145 	 0.057 	 	 5.81211 
146 	 0.039 	 	 5.852947 
147 	 0.052 	 	 5.893907 
148 	 0.055 	 	 5.934531 
149 	 0.051 	 	 5.974905 
150 	 0.044 	 	 6.015473 
151 	 0.067 	 	 6.056028 
152 	 0.045 	 	 6.096395 
153 	 0.047 	 	 6.137012 
154 	 0.051 	 	 6.177649 
155 	 0.038 	 	 6.218216 
156 	 0.044 	 	 6.258871 
157 	 0.025 	 	 6.299623 
158 	 0.048 	 	 6.340479 
159 	 0.031 	 	 6.381173 
160 	 0.043 	 	 6.421957 
161 	 0.044 	 	 6.462742 
162 	 0.029 	 	 6.50131 
163 	 0.038 	 	 6.539738 
164 	 0.04 	 	 6.578267 
165 	 0.039 	 	 6.616647 
166 	 0.057 	 	 6.654975 
167 	 0.041 	 	 6.69374 
168 	 0.028 	 	 6.732395 
169 	 0.048 	 	 6.772084 
170 	 0.045 	 	 6.811956 
171 	 0.04 	 	 6.851915 
172 	 0.05 	 	 6.891762 
173 	 0.048 	 	 6.931516 
174 	 0.049 	 	 6.971192 
175 	 0.051 	 	 7.010897 
176 	 0.057 	 	 7.051082 
177 	 0.041 	 	 7.091727 
178 	 0.048 	 	 7.132122 
179 	 0.049 	 	 7.17223 
180 	 0.068 	 	 7.212281 
181 	 0.046 	 	 7.252299 
182 	 0.057 	 	 7.292307 
183 	 0.055 	 	 7.331843 
184 	 0.057 	 	 7.371321 
185 	 0.042 	 	 7.410749 
186 	 0.055 	 	 7.450415 
187 	 0.065 	 	 7.490063 
188 	 0.053 	 	 7.529717 
189 	 0.054 	 	 7.569391 
190 	 0.045 	 	 7.608255 
191 	 0.038 	 	 7.647121 
192 	 0.063 	 	 7.686146 
193 	 0.057 	 	 7.725005 
194 	 0.062 	 	 7.763951 
195 	 0.059 	 	 7.802978 
196 	 0.051 	 	 7.842119 
197 	 0.075 	 	 7.881246 
198 	 0.095 	 	 7.920347 
199 	 0.093 	 	 7.959496 
200 	 0.061 	 	 7.998576 
201 	 0.097 	 	 8.037615 
202 	 0.061 	 	 8.076829 
203 	 0.085 	 	 8.115983 
204 	 0.105 	 	 8.151155 
205 	 0.078 	 	 8.186221 
206 	 0.106 	 	 8.221318 
207 	 0.095 	 	 8.256387 
208 	 0.113 	 	 8.291425 
209 	 0.074 	 	 8.326655 
210 	 0.097 	 	 8.361907 
211 	 0.054 	 	 8.403053 
212 	 0.039 	 	 8.44404 
213 	 0.041 	 	 8.485199 
214 	 0.039 	 	 8.526242 
215 	 0.056 	 	 8.567268 
216 	 0.032 	 	 8.608242 
217 	 0.061 	 	 8.649386 
218 	 0.042 	 	 8.69148 
219 	 0.053 	 	 8.733373 
220 	 0.052 	 	 8.775351 
221 	 0.048 	 	 8.817318 
222 	 0.045 	 	 8.859232 
223 	 0.047 	 	 8.901268 
224 	 0.055 	 	 8.943232 
225 	 0.058 	 	 8.984428 
226 	 0.039 	 	 9.02564 
227 	 0.037 	 	 9.067018 
228 	 0.052 	 	 9.108194 
229 	 0.049 	 	 9.149026 
230 	 0.051 	 	 9.190196 
231 	 0.04 	 	 9.231516 
232 	 0.052 	 	 9.273131 
233 	 0.052 	 	 9.314733 
234 	 0.058 	 	 9.356263 
235 	 0.056 	 	 9.397738 
236 	 0.069 	 	 9.439339 
237 	 0.048 	 	 9.480937 
238 	 0.041 	 	 9.522621 
239 	 0.081 	 	 9.563963 
240 	 0.073 	 	 9.60527 
241 	 0.086 	 	 9.64669 
242 	 0.073 	 	 9.688086 
243 	 0.07 	 	 9.729685 
244 	 0.042 	 	 9.771198 
245 	 0.081 	 	 9.812892 
246 	 0.086 	 	 9.852661 
247 	 0.094 	 	 9.892054 
248 	 0.08 	 	 9.931603 
249 	 0.074 	 	 9.971276 
250 	 0.109 	 	 10.01109 
251 	 0.061 	 	 10.05066 
252 	 0.086 	 	 10.09022 
253 	 0.052 	 	 10.12958 
254 	 0.047 	 	 10.169 
255 	 0.059 	 	 10.20829 
256 	 0.044 	 	 10.24763 
257 	 0.055 	 	 10.28709 
258 	 0.049 	 	 10.32677 
259 	 0.051 	 	 10.36644 
260 	 0.048 	 	 10.40622 
261 	 0.058 	 	 10.44609 
262 	 0.059 	 	 10.48601 
263 	 0.045 	 	 10.52597 
264 	 0.062 	 	 10.56604 
265 	 0.049 	 	 10.60596 
266 	 0.057 	 	 10.64589 
267 	 0.048 	 	 10.68534 
268 	 0.038 	 	 10.72472 
269 	 0.042 	 	 10.76431 
270 	 0.038 	 	 10.8039 
271 	 0.036 	 	 10.84331 
272 	 0.046 	 	 10.88275 
273 	 0.057 	 	 10.92221 
274 	 0.051 	 	 10.96112 
275 	 0.048 	 	 10.99984 
276 	 0.041 	 	 11.03867 
277 	 0.04 	 	 11.07711 
278 	 0.049 	 	 11.11585 
279 	 0.033 	 	 11.15463 
280 	 0.048 	 	 11.1934 
281 	 0.054 	 	 11.23248 
282 	 0.046 	 	 11.27133 
283 	 0.036 	 	 11.30996 
284 	 0.043 	 	 11.34882 
285 	 0.038 	 	 11.38761 
286 	 0.036 	 	 11.42631 
287 	 0.036 	 	 11.46534 
288 	 0.036 	 	 11.5002 
289 	 0.043 	 	 11.53522 
290 	 0.03 	 	 11.57011 
291 	 0.025 	 	 11.60505 
292 	 0.029 	 	 11.63996 
293 	 0.029 	 	 11.67494 
294 	 0.033 	 	 11.70991 
295 	 0.066 	 	 11.75076 
296 	 0.043 	 	 11.79145 
297 	 0.062 	 	 11.8323 
298 	 0.046 	 	 11.87311 
299 	 0.058 	 	 11.91395 
300 	 0.043 	 	 11.9546 
301 	 0.064 	 	 11.99539 
302 	 0.055 	 	 12.03702 
303 	 0.042 	 	 12.07871 
304 	 0.054 	 	 12.12046 
305 	 0.053 	 	 12.16211 
306 	 0.064 	 	 12.20381 
307 	 0.047 	 	 12.2457 
308 	 0.054 	 	 12.28745 
309 	 0.053 	 	 12.32868 
310 	 0.042 	 	 12.36959 
311 	 0.044 	 	 12.41071 
312 	 0.038 	 	 12.45159 
313 	 0.059 	 	 12.49247 
314 	 0.053 	 	 12.53363 
315 	 0.058 	 	 12.57454 
316 	 0.045 	 	 12.61608 
317 	 0.04 	 	 12.6574 
318 	 0.05 	 	 12.69871 
319 	 0.046 	 	 12.74011 
320 	 0.045 	 	 12.78152 
321 	 0.049 	 	 12.82275 
322 	 0.034 	 	 12.86421 
323 	 0.02 	 	 12.90541 
324 	 0.038 	 	 12.94656 
325 	 0.024 	 	 12.98778 
326 	 0.039 	 	 13.02886 
327 	 0.037 	 	 13.07009 
328 	 0.037 	 	 13.11141 
329 	 0.039 	 	 13.15273 
330 	 0.02 	 	 13.19211 
331 	 0.025 	 	 13.23152 
332 	 0.029 	 	 13.27097 
333 	 0.03 	 	 13.31042 
334 	 0.031 	 	 13.34992 
335 	 0.024 	 	 13.38942 
336 	 0.031 	 	 13.42873 
337 	 0.044 	 	 13.46726 
338 	 0.058 	 	 13.50571 
339 	 0.049 	 	 13.54429 
340 	 0.054 	 	 13.5829 
341 	 0.065 	 	 13.62146 
342 	 0.05 	 	 13.65999 
343 	 0.055 	 	 13.6987 
344 	 0.065 	 	 13.73867 
345 	 0.055 	 	 13.77874 
346 	 0.043 	 	 13.81879 
347 	 0.049 	 	 13.85889 
348 	 0.048 	 	 13.89898 
349 	 0.042 	 	 13.93909 
350 	 0.048 	 	 13.97951 
351 	 0.047 	 	 14.0186 
352 	 0.038 	 	 14.05943 
353 	 0.046 	 	 14.09853 
354 	 0.047 	 	 14.13763 
355 	 0.045 	 	 14.17668 
356 	 0.058 	 	 14.21577 
357 	 0.061 	 	 14.25488 
358 	 0.044 	 	 14.29458 
359 	 0.039 	 	 14.33404 
360 	 0.029 	 	 14.37355 
361 	 0.047 	 	 14.41307 
362 	 0.049 	 	 14.45265 
363 	 0.048 	 	 14.49227 
364 	 0.051 	 	 14.53175 
365 	 0.067 	 	 14.57088 
366 	 0.065 	 	 14.60994 
367 	 0.053 	 	 14.64913 
368 	 0.054 	 	 14.68818 
369 	 0.06 	 	 14.72728 
370 	 0.057 	 	 14.76622 
371 	 0.054 	 	 14.80523 
372 	 0.054 	 	 14.84209 
373 	 0.056 	 	 14.87902 
374 	 0.076 	 	 14.91615 
375 	 0.057 	 	 14.95305 
376 	 0.047 	 	 14.99006 
377 	 0.057 	 	 15.02697 
378 	 0.067 	 	 15.06394 
379 	 0.054 	 	 15.10402 
380 	 0.049 	 	 15.14416 
381 	 0.05 	 	 15.18435 
382 	 0.047 	 	 15.2245 
383 	 0.05 	 	 15.26475 
384 	 0.054 	 	 15.30491 
385 	 0.066 	 	 15.34512 
386 	 0.044 	 	 15.38687 
387 	 0.046 	 	 15.42854 
388 	 0.055 	 	 15.47033 
389 	 0.042 	 	 15.51215 
390 	 0.055 	 	 15.55396 
391 	 0.043 	 	 15.59576 
392 	 0.041 	 	 15.63762 
393 	 0.044 	 	 15.67799 
394 	 0.043 	 	 15.71833 
395 	 0.054 	 	 15.75873 
396 	 0.046 	 	 15.7991 
397 	 0.057 	 	 15.83961 
398 	 0.038 	 	 15.87984 
399 	 0.048 	 	 15.92042 
400 	 0.063 	 	 15.96221 
401 	 0.053 	 	 16.00408 
402 	 0.039 	 	 16.04579 
403 	 0.048 	 	 16.08759 
404 	 0.039 	 	 16.12931 
405 	 0.041 	 	 16.17125 
406 	 0.048 	 	 16.21288 
407 	 0.048 	 	 16.25356 
408 	 0.05 	 	 16.29413 
409 	 0.059 	 	 16.33485 
410 	 0.058 	 	 16.37551 
411 	 0.043 	 	 16.41605 
412 	 0.056 	 	 16.45668 
413 	 0.051 	 	 16.49737 
414 	 0.052 	 	 16.53825 
415 	 0.052 	 	 16.57915 
416 	 0.046 	 	 16.61995 
417 	 0.055 	 	 16.66073 
418 	 0.041 	 	 16.70153 
419 	 0.06 	 	 16.74243 
420 	 0.039 	 	 16.78351 
421 	 0.054 	 	 16.82197 
422 	 0.051 	 	 16.86035 
423 	 0.05 	 	 16.89885 
424 	 0.052 	 	 16.93738 
425 	 0.036 	 	 16.97594 
426 	 0.06 	 	 17.01439 
427 	 0.06 	 	 17.05303 
428 	 0.049 	 	 17.0928 
429 	 0.054 	 	 17.13259 
430 	 0.056 	 	 17.17234 
431 	 0.046 	 	 17.21211 
432 	 0.058 	 	 17.25193 
433 	 0.04 	 	 17.29159 
434 	 0.052 	 	 17.33118 
435 	 0.042 	 	 17.36978 
436 	 0.041 	 	 17.40862 
437 	 0.043 	 	 17.44748 
438 	 0.052 	 	 17.48632 
439 	 0.033 	 	 17.52504 
440 	 0.048 	 	 17.56384 
441 	 0.041 	 	 17.60276 
442 	 0.048 	 	 17.64196 
443 	 0.053 	 	 17.68121 
444 	 0.04 	 	 17.72059 
445 	 0.055 	 	 17.76054 
446 	 0.045 	 	 17.79992 
447 	 0.036 	 	 17.83931 
448 	 0.038 	 	 17.87874 
449 	 0.039 	 	 17.91757 
450 	 0.039 	 	 17.95647 
451 	 0.048 	 	 17.99521 
452 	 0.03 	 	 18.03403 
453 	 0.028 	 	 18.07293 
454 	 0.04 	 	 18.11183 
455 	 0.033 	 	 18.15081 
456 	 0.022 	 	 18.18761 
457 	 0.041 	 	 18.22442 
458 	 0.021 	 	 18.26141 
459 	 0.026 	 	 18.2983 
460 	 0.029 	 	 18.33521 
461 	 0.029 	 	 18.37209 
462 	 0.019 	 	 18.40894 
463 	 0.054 	 	 18.44865 
464 	 0.046 	 	 18.48863 
465 	 0.054 	 	 18.52862 
466 	 0.048 	 	 18.56864 
467 	 0.043 	 	 18.60874 
468 	 0.046 	 	 18.64868 
469 	 0.047 	 	 18.68865 
470 	 0.047 	 	 18.73035 
471 	 0.056 	 	 18.77212 
472 	 0.061 	 	 18.81373 
473 	 0.056 	 	 18.85538 
474 	 0.039 	 	 18.89699 
475 	 0.051 	 	 18.93846 
476 	 0.048 	 	 18.98008 
477 	 0.041 	 	 19.02025 
478 	 0.05 	 	 19.06026 
479 	 0.041 	 	 19.10126 
480 	 0.046 	 	 19.14294 
481 	 0.052 	 	 19.1946 
482 	 0.05 	 	 19.24044 
483 	 0.041 	 	 19.28292 
484 	 0.032 	 	 19.3257 
485 	 0.034 	 	 19.38043 
486 	 0.041 	 	 19.44373 
487 	 0.034 	 	 19.50612 
488 	 0.03 	 	 19.54776 
489 	 0.047 	 	 19.58937 
490 	 0.043 	 	 19.63112 
491 	 0.032 	 	 19.67163 
492 	 0.029 	 	 19.71211 
493 	 0.036 	 	 19.75251 
494 	 0.036 	 	 19.79286 
495 	 0.039 	 	 19.83334 
496 	 0.04 	 	 19.87372 
497 	 0.028 	 	 19.91419 
498 	 0.021 	 	 19.95568 
499 	 0.033 	 	 19.99589 
500 	 0.019 	 	 20.0359 
501 	 0.023 	 	 20.07618 
502 	 0.026 	 	 20.11596 
503 	 0.037 	 	 20.15485 
504 	 0.027 	 	 20.19365 
20.19367 
