168 	 	 0.034 	 6.69578 
169 	 	 0.056 	 6.735304 
170 	 	 0.057 	 6.774749 
171 	 	 0.04 	 6.814538 
172 	 	 0.044 	 6.85401 
173 	 	 0.056 	 6.893569 
174 	 	 0.048 	 6.933141 
175 	 	 0.042 	 6.972506 
176 	 	 0.039 	 7.012349 
177 	 	 0.044 	 7.052211 
178 	 	 0.04 	 7.092701 
179 	 	 0.04 	 7.132753 
180 	 	 0.048 	 7.172855 
181 	 	 0.05 	 7.212781 
182 	 	 0.048 	 7.252678 
183 	 	 0.059 	 7.292212 
184 	 	 0.049 	 7.33156 
185 	 	 0.059 	 7.370967 
186 	 	 0.058 	 7.41035 
187 	 	 0.057 	 7.449784 
188 	 	 0.045 	 7.489127 
189 	 	 0.05 	 7.528721 
190 	 	 0.044 	 7.567375 
191 	 	 0.055 	 7.605988 
192 	 	 0.043 	 7.644727 
193 	 	 0.058 	 7.683515 
194 	 	 0.043 	 7.722145 
195 	 	 0.047 	 7.760819 
196 	 	 0.052 	 7.799455 
197 	 	 0.097 	 7.838339 
198 	 	 0.069 	 7.877168 
199 	 	 0.1 	 7.916046 
200 	 	 0.067 	 7.955017 
201 	 	 0.088 	 7.993715 
202 	 	 0.059 	 8.032591 
203 	 	 0.088 	 8.071625 
204 	 	 0.113 	 8.106478 
205 	 	 0.082 	 8.141309 
206 	 	 0.11 	 8.176115 
207 	 	 0.107 	 8.210969 
208 	 	 0.125 	 8.245882 
209 	 	 0.089 	 8.280945 
210 	 	 0.101 	 8.315985 
211 	 	 0.047 	 8.356781 
212 	 	 0.049 	 8.397478 
213 	 	 0.041 	 8.438494 
214 	 	 0.042 	 8.479286 
215 	 	 0.057 	 8.520173 
216 	 	 0.055 	 8.560887 
217 	 	 0.052 	 8.601591 
218 	 	 0.039 	 8.643301 
219 	 	 0.044 	 8.685015 
220 	 	 0.052 	 8.726791 
221 	 	 0.046 	 8.768571 
222 	 	 0.045 	 8.810373 
223 	 	 0.045 	 8.85208 
224 	 	 0.05 	 8.893772 
225 	 	 0.042 	 8.93483 
226 	 	 0.044 	 8.975859 
227 	 	 0.05 	 9.016809 
228 	 	 0.05 	 9.057839 
229 	 	 0.063 	 9.098857 
230 	 	 0.049 	 9.139917 
231 	 	 0.051 	 9.181102 
232 	 	 0.053 	 9.222401 
233 	 	 0.056 	 9.263659 
234 	 	 0.047 	 9.305233 
235 	 	 0.068 	 9.346539 
236 	 	 0.047 	 9.387971 
237 	 	 0.053 	 9.429306 
238 	 	 0.058 	 9.470681 
239 	 	 0.071 	 9.511666 
240 	 	 0.056 	 9.552638 
241 	 	 0.067 	 9.593686 
242 	 	 0.06 	 9.634666 
243 	 	 0.065 	 9.675961 
244 	 	 0.048 	 9.717308 
245 	 	 0.069 	 9.75853 
246 	 	 0.095 	 9.798161 
247 	 	 0.079 	 9.837671 
248 	 	 0.088 	 9.877085 
249 	 	 0.083 	 9.916523 
250 	 	 0.105 	 9.955992 
251 	 	 0.062 	 9.995529 
252 	 	 0.078 	 10.03487 
253 	 	 0.057 	 10.07393 
254 	 	 0.047 	 10.11309 
255 	 	 0.048 	 10.15233 
256 	 	 0.047 	 10.19155 
257 	 	 0.042 	 10.23079 
258 	 	 0.055 	 10.27008 
259 	 	 0.047 	 10.30943 
260 	 	 0.04 	 10.34932 
261 	 	 0.059 	 10.3891 
262 	 	 0.049 	 10.42876 
263 	 	 0.04 	 10.46867 
264 	 	 0.043 	 10.50844 
265 	 	 0.046 	 10.54828 
266 	 	 0.053 	 10.58812 
267 	 	 0.044 	 10.62723 
268 	 	 0.042 	 10.66643 
269 	 	 0.036 	 10.70581 
270 	 	 0.043 	 10.74513 
271 	 	 0.042 	 10.78441 
272 	 	 0.038 	 10.82365 
273 	 	 0.043 	 10.86295 
274 	 	 0.039 	 10.90157 
275 	 	 0.051 	 10.94014 
276 	 	 0.059 	 10.97871 
277 	 	 0.045 	 11.01739 
278 	 	 0.045 	 11.0561 
279 	 	 0.032 	 11.09449 
280 	 	 0.05 	 11.13318 
281 	 	 0.047 	 11.17182 
282 	 	 0.042 	 11.21049 
283 	 	 0.04 	 11.2492 
284 	 	 0.04 	 11.28777 
285 	 	 0.042 	 11.32633 
286 	 	 0.03 	 11.36492 
287 	 	 0.043 	 11.40357 
288 	 	 0.046 	 11.43822 
289 	 	 0.039 	 11.47318 
290 	 	 0.037 	 11.50794 
291 	 	 0.026 	 11.5427 
292 	 	 0.046 	 11.57761 
293 	 	 0.039 	 11.61251 
294 	 	 0.043 	 11.64718 
295 	 	 0.058 	 11.68763 
296 	 	 0.045 	 11.72821 
297 	 	 0.041 	 11.76878 
298 	 	 0.04 	 11.80921 
299 	 	 0.052 	 11.84996 
300 	 	 0.063 	 11.89054 
301 	 	 0.056 	 11.9312 
302 	 	 0.045 	 11.97266 
303 	 	 0.052 	 12.01406 
304 	 	 0.063 	 12.05564 
305 	 	 0.035 	 12.09731 
306 	 	 0.047 	 12.1388 
307 	 	 0.046 	 12.18037 
308 	 	 0.04 	 12.22203 
309 	 	 0.043 	 12.26271 
310 	 	 0.045 	 12.30351 
311 	 	 0.049 	 12.34426 
312 	 	 0.057 	 12.38503 
313 	 	 0.04 	 12.42597 
314 	 	 0.059 	 12.46657 
315 	 	 0.048 	 12.50728 
316 	 	 0.034 	 12.54844 
317 	 	 0.038 	 12.58965 
318 	 	 0.053 	 12.63093 
319 	 	 0.054 	 12.672 
320 	 	 0.051 	 12.71313 
321 	 	 0.04 	 12.75438 
322 	 	 0.045 	 12.79556 
323 	 	 0.038 	 12.83651 
324 	 	 0.034 	 12.87742 
325 	 	 0.031 	 12.91841 
326 	 	 0.035 	 12.95942 
327 	 	 0.035 	 13.00045 
328 	 	 0.046 	 13.04142 
329 	 	 0.032 	 13.08252 
330 	 	 0.02 	 13.12173 
331 	 	 0.024 	 13.16093 
332 	 	 0.039 	 13.20005 
333 	 	 0.026 	 13.23919 
334 	 	 0.03 	 13.27844 
335 	 	 0.038 	 13.31748 
336 	 	 0.029 	 13.35672 
337 	 	 0.06 	 13.39509 
338 	 	 0.037 	 13.43341 
339 	 	 0.053 	 13.47168 
340 	 	 0.055 	 13.51002 
341 	 	 0.05 	 13.54838 
342 	 	 0.059 	 13.58671 
343 	 	 0.053 	 13.6252 
344 	 	 0.057 	 13.6649 
345 	 	 0.039 	 13.70473 
346 	 	 0.049 	 13.74448 
347 	 	 0.042 	 13.78438 
348 	 	 0.058 	 13.82421 
349 	 	 0.058 	 13.86407 
350 	 	 0.052 	 13.90408 
351 	 	 0.038 	 13.94268 
352 	 	 0.052 	 13.98157 
353 	 	 0.053 	 14.02059 
354 	 	 0.045 	 14.06107 
355 	 	 0.047 	 14.10004 
356 	 	 0.048 	 14.13909 
357 	 	 0.062 	 14.17793 
358 	 	 0.045 	 14.21735 
359 	 	 0.044 	 14.25671 
360 	 	 0.056 	 14.29616 
361 	 	 0.05 	 14.33556 
362 	 	 0.058 	 14.37487 
363 	 	 0.05 	 14.41422 
364 	 	 0.042 	 14.45351 
365 	 	 0.056 	 14.49239 
366 	 	 0.07 	 14.53117 
367 	 	 0.066 	 14.57001 
368 	 	 0.056 	 14.60878 
369 	 	 0.068 	 14.64773 
370 	 	 0.054 	 14.68657 
371 	 	 0.044 	 14.72561 
372 	 	 0.055 	 14.76219 
373 	 	 0.065 	 14.79877 
374 	 	 0.072 	 14.83549 
375 	 	 0.068 	 14.87214 
376 	 	 0.046 	 14.90898 
377 	 	 0.059 	 14.94575 
378 	 	 0.052 	 14.98258 
379 	 	 0.037 	 15.02242 
380 	 	 0.048 	 15.06223 
381 	 	 0.055 	 15.1023 
382 	 	 0.044 	 15.14221 
383 	 	 0.047 	 15.18219 
384 	 	 0.052 	 15.22231 
385 	 	 0.038 	 15.26229 
386 	 	 0.045 	 15.30394 
387 	 	 0.039 	 15.34548 
388 	 	 0.054 	 15.38698 
389 	 	 0.044 	 15.42859 
390 	 	 0.062 	 15.47015 
391 	 	 0.051 	 15.5117 
392 	 	 0.048 	 15.55338 
393 	 	 0.056 	 15.59341 
394 	 	 0.048 	 15.63349 
395 	 	 0.062 	 15.67371 
396 	 	 0.041 	 15.71381 
397 	 	 0.055 	 15.7541 
398 	 	 0.041 	 15.79436 
399 	 	 0.053 	 15.83446 
400 	 	 0.043 	 15.87582 
401 	 	 0.051 	 15.91724 
402 	 	 0.042 	 15.95894 
403 	 	 0.051 	 16.00052 
404 	 	 0.052 	 16.04205 
405 	 	 0.055 	 16.08359 
406 	 	 0.052 	 16.12507 
407 	 	 0.05 	 16.1657 
408 	 	 0.057 	 16.206 
409 	 	 0.052 	 16.24654 
410 	 	 0.05 	 16.28685 
411 	 	 0.064 	 16.32719 
412 	 	 0.055 	 16.36769 
413 	 	 0.065 	 16.40798 
414 	 	 0.053 	 16.44867 
415 	 	 0.056 	 16.48917 
416 	 	 0.05 	 16.52975 
417 	 	 0.055 	 16.57059 
418 	 	 0.041 	 16.61129 
419 	 	 0.05 	 16.65187 
420 	 	 0.056 	 16.69258 
421 	 	 0.052 	 16.7308 
422 	 	 0.046 	 16.76919 
423 	 	 0.049 	 16.80747 
424 	 	 0.048 	 16.84566 
425 	 	 0.046 	 16.88401 
426 	 	 0.049 	 16.92216 
427 	 	 0.043 	 16.96048 
428 	 	 0.06 	 16.99997 
429 	 	 0.064 	 17.03972 
430 	 	 0.048 	 17.07931 
431 	 	 0.058 	 17.11894 
432 	 	 0.047 	 17.15846 
433 	 	 0.056 	 17.19809 
434 	 	 0.046 	 17.23778 
435 	 	 0.044 	 17.27637 
436 	 	 0.033 	 17.31505 
437 	 	 0.041 	 17.35374 
438 	 	 0.045 	 17.39225 
439 	 	 0.045 	 17.43097 
440 	 	 0.059 	 17.46958 
441 	 	 0.034 	 17.50824 
442 	 	 0.049 	 17.54728 
443 	 	 0.046 	 17.58645 
444 	 	 0.039 	 17.62552 
445 	 	 0.035 	 17.66464 
446 	 	 0.033 	 17.70385 
447 	 	 0.034 	 17.74309 
448 	 	 0.042 	 17.78272 
449 	 	 0.037 	 17.82127 
450 	 	 0.033 	 17.85985 
451 	 	 0.041 	 17.89865 
452 	 	 0.037 	 17.93732 
453 	 	 0.028 	 17.97601 
454 	 	 0.03 	 18.01474 
455 	 	 0.04 	 18.05341 
456 	 	 0.03 	 18.09015 
457 	 	 0.036 	 18.12684 
458 	 	 0.032 	 18.16336 
459 	 	 0.033 	 18.1999 
460 	 	 0.025 	 18.23673 
461 	 	 0.02 	 18.27361 
462 	 	 0.025 	 18.31034 
463 	 	 0.046 	 18.35022 
464 	 	 0.049 	 18.38992 
465 	 	 0.041 	 18.42962 
466 	 	 0.056 	 18.46936 
467 	 	 0.045 	 18.50917 
468 	 	 0.041 	 18.54897 
469 	 	 0.042 	 18.58874 
470 	 	 0.049 	 18.63044 
471 	 	 0.048 	 18.67189 
472 	 	 0.05 	 18.7134 
473 	 	 0.055 	 18.7549 
474 	 	 0.039 	 18.79632 
475 	 	 0.043 	 18.83783 
476 	 	 0.045 	 18.87938 
477 	 	 0.033 	 18.91944 
478 	 	 0.052 	 18.95906 
479 	 	 0.042 	 18.99895 
480 	 	 0.04 	 19.03889 
481 	 	 0.045 	 19.07883 
482 	 	 0.047 	 19.12038 
483 	 	 0.033 	 19.16406 
484 	 	 0.043 	 19.21856 
485 	 	 0.033 	 19.26258 
486 	 	 0.031 	 19.30504 
487 	 	 0.041 	 19.34774 
488 	 	 0.039 	 19.41189 
489 	 	 0.037 	 19.47448 
490 	 	 0.042 	 19.52726 
491 	 	 0.03 	 19.56766 
492 	 	 0.044 	 19.60791 
493 	 	 0.034 	 19.64842 
494 	 	 0.032 	 19.68865 
495 	 	 0.035 	 19.72892 
496 	 	 0.035 	 19.76914 
497 	 	 0.041 	 19.80938 
498 	 	 0.034 	 19.85007 
499 	 	 0.032 	 19.89052 
500 	 	 0.028 	 19.93098 
501 	 	 0.016 	 19.97224 
502 	 	 0.024 	 20.01233 
503 	 	 0.027 	 20.05227 
504 	 	 0.023 	 20.0923 
20.09233 
