1 	 57.2126 
2 	 1.907373 
3 	 2.855334 
4 	 3.810282 
5 	 4.758196 
6 	 5.708816 
7 	 6.662429 
8 	 7.616267 
9 	 8.567001 
10 	 9.515453 
11 	 10.46824 
12 	 11.4178 
13 	 12.43815 
14 	 13.39517 
15 	 14.34536 
16 	 15.2954 
17 	 16.24636 
18 	 17.20025 
19 	 18.15159 
20 	 19.1062 
21 	 20.05643 
22 	 21.00868 
23 	 21.95817 
24 	 22.91225 
25 	 23.86054 
26 	 24.81418 
27 	 25.76152 
28 	 26.71755 
29 	 27.66547 
30 	 28.61784 
31 	 29.56896 
32 	 30.5191 
33 	 31.46937 
34 	 32.42252 
35 	 33.371 
36 	 34.32149 
37 	 35.29621 
38 	 36.26694 
39 	 37.24671 
40 	 38.21977 
41 	 39.19758 
42 	 40.173 
43 	 41.14802 
44 	 42.12225 
45 	 43.09464 
46 	 44.07033 
47 	 45.04356 
48 	 46.02046 
49 	 46.99778 
50 	 47.97017 
51 	 48.9453 
52 	 49.91952 
53 	 50.89646 
54 	 51.87197 
55 	 52.84874 
56 	 53.82325 
57 	 54.79916 
58 	 55.77501 
59 	 56.75872 
60 	 57.73476 
61 	 58.70973 
62 	 59.68814 
63 	 1.010984 
64 	 1.027218 
65 	 1.043439 
66 	 1.05968 
67 	 1.075901 
68 	 1.092176 
69 	 1.108435 
70 	 1.124715 
71 	 1.140974 
72 	 1.157181 
73 	 1.173004 
74 	 1.188885 
75 	 1.204683 
76 	 1.220546 
77 	 1.236349 
78 	 1.252192 
79 	 1.268013 
80 	 1.283949 
81 	 1.299778 
82 	 1.315552 
83 	 1.331407 
84 	 1.34727 
85 	 1.363114 
86 	 1.378901 
87 	 1.394681 
88 	 1.410523 
89 	 1.426308 
90 	 1.44215 
91 	 1.458048 
92 	 1.473894 
93 	 1.489715 
94 	 1.505545 
95 	 1.521408 
96 	 1.537187 
97 	 1.553061 
98 	 1.568834 
99 	 1.584679 
100 	 1.600456 
101 	 1.616383 
102 	 1.632249 
103 	 1.648118 
104 	 1.663918 
105 	 1.679734 
106 	 1.695562 
107 	 1.711378 
108 	 1.727181 
109 	 1.743397 
110 	 1.759642 
111 	 1.775799 
112 	 1.792146 
113 	 1.808333 
114 	 1.824589 
115 	 1.84074 
116 	 1.856964 
117 	 1.873153 
118 	 1.889385 
119 	 1.905597 
120 	 1.921827 
121 	 1.937993 
122 	 1.954315 
123 	 1.970492 
124 	 1.98675 
125 	 2.002986 
126 	 2.019198 
127 	 2.035422 
128 	 2.051637 
129 	 2.067895 
130 	 2.084079 
131 	 2.100338 
132 	 2.1165 
133 	 2.132797 
134 	 2.148969 
135 	 2.165196 
136 	 2.181383 
137 	 2.197574 
138 	 2.213765 
139 	 2.230054 
140 	 2.246287 
141 	 2.262467 
142 	 2.278716 
143 	 2.294969 
144 	 2.311239 
145 	 2.327042 
146 	 2.342714 
147 	 2.358426 
148 	 2.374126 
149 	 2.389871 
150 	 2.405561 
151 	 2.421339 
152 	 2.437037 
153 	 2.452854 
154 	 2.468574 
155 	 2.484263 
156 	 2.500074 
157 	 2.515826 
158 	 2.531583 
159 	 2.547276 
160 	 2.563114 
161 	 2.578829 
162 	 2.594608 
163 	 2.610333 
164 	 2.626187 
165 	 2.641876 
166 	 2.657684 
167 	 2.673517 
168 	 2.6892 
169 	 2.704931 
170 	 2.720591 
171 	 2.73634 
172 	 2.752025 
173 	 2.767751 
174 	 2.783447 
175 	 2.799238 
176 	 2.814933 
177 	 2.830682 
178 	 2.846434 
179 	 2.862095 
180 	 2.877902 
181 	 2.894078 
182 	 2.910345 
183 	 2.926539 
184 	 2.942784 
185 	 2.959073 
186 	 2.97532 
187 	 2.991576 
188 	 3.007749 
189 	 3.023973 
190 	 3.040153 
191 	 3.056434 
192 	 3.072689 
193 	 3.088927 
194 	 3.105153 
195 	 3.121363 
196 	 3.137674 
197 	 3.153918 
198 	 3.170156 
199 	 3.186323 
200 	 3.20252 
201 	 3.218739 
202 	 3.234974 
203 	 3.251159 
204 	 3.26743 
205 	 3.283602 
206 	 3.299904 
207 	 3.316138 
208 	 3.33233 
209 	 3.348545 
210 	 3.364733 
211 	 3.380974 
212 	 3.397163 
213 	 3.413399 
214 	 3.429597 
215 	 3.445817 
216 	 3.462139 
217 	 3.477772 
218 	 3.493558 
219 	 3.509251 
220 	 3.524989 
221 	 3.540622 
222 	 3.556362 
223 	 3.572077 
224 	 3.588071 
225 	 3.604132 
226 	 3.619918 
227 	 3.63611 
228 	 3.65179 
229 	 3.667527 
230 	 3.683199 
231 	 3.698921 
232 	 3.714637 
233 	 3.730397 
234 	 3.746061 
235 	 3.761832 
236 	 3.777587 
237 	 3.79338 
238 	 3.809086 
239 	 3.824802 
240 	 3.840536 
241 	 3.856248 
242 	 3.872045 
243 	 3.887804 
244 	 3.903504 
245 	 3.919182 
246 	 3.934925 
247 	 3.950631 
248 	 3.966486 
249 	 3.982269 
250 	 3.997996 
251 	 4.014051 
252 	 4.029741 
253 	 4.045955 
254 	 4.062172 
255 	 4.07837 
256 	 4.094645 
257 	 4.11081 
258 	 4.127163 
259 	 4.143326 
260 	 4.159542 
261 	 4.175757 
262 	 4.192037 
263 	 4.208204 
264 	 4.224397 
265 	 4.240636 
266 	 4.256782 
267 	 4.273001 
268 	 4.289177 
269 	 4.305466 
270 	 4.321633 
271 	 4.337827 
272 	 4.354051 
273 	 4.370215 
274 	 4.386473 
275 	 4.40264 
276 	 4.418851 
277 	 4.435057 
278 	 4.451221 
279 	 4.467512 
280 	 4.483693 
281 	 4.499948 
282 	 4.516152 
283 	 4.532314 
284 	 4.54853 
285 	 4.564763 
286 	 4.580935 
287 	 4.597149 
288 	 4.613339 
289 	 4.629221 
290 	 4.644968 
291 	 4.660783 
292 	 4.676552 
293 	 4.692372 
294 	 4.708136 
295 	 4.723973 
296 	 4.73978 
297 	 4.755523 
298 	 4.771299 
299 	 4.787054 
300 	 4.802944 
301 	 4.8187 
302 	 4.834481 
303 	 4.850318 
304 	 4.866094 
305 	 4.881913 
306 	 4.897655 
307 	 4.91346 
308 	 4.929242 
309 	 4.944996 
310 	 4.960779 
311 	 4.976577 
312 	 4.99236 
313 	 5.008157 
314 	 5.023908 
315 	 5.039702 
316 	 5.055436 
317 	 5.071218 
318 	 5.086989 
319 	 5.102813 
320 	 5.118552 
321 	 5.134459 
322 	 5.150203 
323 	 5.165995 
324 	 5.181757 
325 	 5.198049 
326 	 5.21432 
327 	 5.230574 
328 	 5.246825 
329 	 5.263053 
330 	 5.279322 
331 	 5.295601 
332 	 5.311868 
333 	 5.328118 
334 	 5.344415 
335 	 5.360675 
336 	 5.376979 
337 	 5.393252 
338 	 5.409489 
339 	 5.425692 
340 	 5.441964 
341 	 5.458218 
342 	 5.474604 
343 	 5.490844 
344 	 5.507171 
345 	 5.52345 
346 	 5.539637 
347 	 5.555896 
348 	 5.572103 
349 	 5.588356 
350 	 5.60457 
351 	 5.620857 
352 	 5.637142 
353 	 5.653383 
354 	 5.669609 
355 	 5.685846 
356 	 5.702052 
357 	 5.718313 
358 	 5.734593 
359 	 5.750817 
360 	 5.767079 
361 	 5.782798 
362 	 5.798659 
363 	 5.814559 
364 	 5.830306 
365 	 5.8461 
366 	 5.86185 
367 	 5.877628 
368 	 5.893402 
369 	 5.909169 
370 	 5.924976 
371 	 5.940708 
372 	 5.956551 
373 	 5.97238 
374 	 5.988163 
375 	 6.003969 
376 	 6.019672 
377 	 6.035454 
378 	 6.051203 
379 	 6.066992 
380 	 6.082715 
381 	 6.098477 
382 	 6.11428 
383 	 6.130078 
384 	 6.145958 
385 	 6.161709 
386 	 6.177515 
387 	 6.193235 
388 	 6.209009 
389 	 6.224798 
390 	 6.240552 
391 	 6.256338 
392 	 6.272089 
393 	 6.287901 
394 	 6.30371 
395 	 6.319468 
396 	 6.335226 
397 	 6.351494 
398 	 6.367695 
399 	 6.383958 
400 	 6.400223 
401 	 6.41643 
402 	 6.43268 
403 	 6.448893 
404 	 6.465148 
405 	 6.481452 
406 	 6.497667 
407 	 6.513956 
408 	 6.530167 
409 	 6.546416 
410 	 6.564555 
411 	 6.581099 
412 	 6.597304 
413 	 6.613559 
414 	 6.629842 
415 	 6.646157 
416 	 6.662429 
417 	 6.67862 
418 	 6.694892 
419 	 6.711143 
420 	 6.727415 
421 	 6.743674 
422 	 6.759873 
423 	 6.776182 
424 	 6.792426 
425 	 6.808738 
426 	 6.82494 
427 	 6.841213 
428 	 6.857424 
429 	 6.873656 
430 	 6.889939 
431 	 6.906188 
432 	 6.922397 
6.92241 
