1 	 16.01229 
2 	 31.98308 
3 	 47.96703 
4 	 1.066292 
5 	 1.329174 
6 	 1.59178 
7 	 1.853923 
8 	 2.116213 
9 	 2.38729 
10 	 2.658673 
11 	 2.929948 
12 	 3.200746 
13 	 3.472251 
14 	 3.743549 
15 	 4.015121 
16 	 4.286636 
17 	 4.552945 
18 	 4.818924 
19 	 5.085197 
20 	 5.351729 
21 	 5.613898 
22 	 5.875876 
23 	 6.137905 
24 	 6.399745 
25 	 6.670791 
26 	 6.941751 
27 	 7.212653 
28 	 7.48048 
29 	 7.749591 
30 	 8.018531 
31 	 8.287086 
32 	 8.555845 
33 	 8.818974 
34 	 9.082045 
35 	 9.345514 
36 	 9.609051 
37 	 9.869805 
38 	 10.13133 
39 	 10.39318 
40 	 10.65436 
41 	 10.92217 
42 	 11.19022 
43 	 11.45854 
44 	 11.7269 
45 	 11.99507 
46 	 12.26353 
47 	 12.53164 
48 	 12.80173 
49 	 13.06689 
50 	 13.33077 
51 	 13.59379 
52 	 13.85862 
53 	 14.12184 
54 	 14.38259 
55 	 14.64328 
56 	 14.90386 
57 	 15.17215 
58 	 15.43927 
59 	 15.70723 
60 	 15.97464 
61 	 16.24234 
62 	 16.50984 
63 	 16.77789 
64 	 17.04582 
17.04583 
