1 	 2.485337 
2 	 4.876147 
3 	 7.267174 
4 	 9.65146 
5 	 12.02659 
6 	 14.51227 
7 	 16.94298 
8 	 19.34235 
9 	 21.71267 
10 	 24.04681 
11 	 26.43596 
12 	 28.91116 
13 	 31.17102 
14 	 33.59295 
15 	 36.03881 
16 	 38.48353 
17 	 45.1318 
18 	 47.71184 
19 	 50.56266 
20 	 51.8511 
21 	 53.05738 
22 	 54.28956 
23 	 55.53612 
24 	 56.78199 
25 	 58.00431 
26 	 59.06685 
27 	 1.001774 
28 	 1.019008 
29 	 1.036534 
30 	 1.054261 
31 	 1.071462 
32 	 1.102134 
33 	 1.127379 
34 	 1.151575 
35 	 1.174616 
36 	 1.195762 
37 	 1.21755 
38 	 1.239608 
39 	 1.261057 
40 	 1.282356 
41 	 1.302884 
42 	 1.322959 
43 	 1.343101 
44 	 1.360644 
45 	 1.37821 
46 	 1.397388 
47 	 1.419418 
48 	 1.438367 
49 	 1.456725 
50 	 1.474011 
51 	 1.491494 
52 	 1.509889 
53 	 1.530608 
54 	 1.551555 
55 	 1.572378 
56 	 1.593599 
57 	 1.61269 
58 	 1.631705 
59 	 1.650461 
60 	 1.668968 
61 	 1.688023 
62 	 1.70617 
63 	 1.726459 
64 	 1.747903 
65 	 1.766331 
66 	 1.784433 
67 	 1.80254 
68 	 1.820468 
69 	 1.838027 
70 	 1.856225 
71 	 1.874357 
72 	 1.892775 
73 	 1.909855 
74 	 1.926643 
75 	 1.943532 
76 	 1.961626 
77 	 1.979142 
78 	 1.99733 
79 	 2.021057 
80 	 2.059985 
81 	 2.075807 
82 	 2.095223 
83 	 2.111666 
84 	 2.12705 
85 	 2.142657 
86 	 2.158931 
87 	 2.174797 
88 	 2.190662 
89 	 2.206402 
90 	 2.222304 
91 	 2.238313 
92 	 2.254305 
93 	 2.270378 
94 	 2.286824 
95 	 2.303248 
96 	 2.319405 
97 	 2.335835 
98 	 2.352039 
99 	 2.368438 
100 	 2.384784 
101 	 2.400773 
102 	 2.416435 
103 	 2.432461 
104 	 2.448674 
105 	 2.465061 
106 	 2.481087 
107 	 2.497165 
108 	 2.513402 
109 	 2.52962 
110 	 2.546093 
111 	 2.562164 
112 	 2.578416 
113 	 2.594438 
114 	 2.610601 
115 	 2.626879 
116 	 2.643147 
117 	 2.659499 
118 	 2.675721 
119 	 2.691911 
120 	 2.708257 
121 	 2.724684 
122 	 2.741138 
123 	 2.757587 
124 	 2.774121 
125 	 2.790929 
126 	 2.807188 
127 	 2.823557 
128 	 2.840017 
129 	 2.856841 
130 	 2.873366 
131 	 2.891596 
132 	 2.907881 
133 	 2.924323 
134 	 2.940933 
135 	 2.957448 
136 	 2.974024 
137 	 2.990707 
138 	 3.007384 
139 	 3.023756 
140 	 3.040214 
141 	 3.056699 
142 	 3.073089 
143 	 3.089214 
144 	 3.105544 
145 	 3.121361 
146 	 3.137114 
147 	 3.152862 
148 	 3.168901 
149 	 3.185092 
150 	 3.201404 
151 	 3.217339 
152 	 3.233646 
153 	 3.249824 
154 	 3.266177 
155 	 3.282405 
156 	 3.298698 
157 	 3.31498 
158 	 3.331036 
159 	 3.347315 
160 	 3.369863 
161 	 3.391286 
162 	 3.410063 
163 	 3.42909 
164 	 3.447821 
165 	 3.466873 
166 	 3.485727 
167 	 3.504298 
168 	 3.52346 
169 	 3.542611 
170 	 3.561736 
171 	 3.580488 
172 	 3.599069 
173 	 3.618191 
174 	 3.637374 
175 	 3.656455 
176 	 3.675754 
177 	 3.694441 
178 	 3.713203 
179 	 3.732479 
180 	 3.751673 
181 	 3.771102 
182 	 3.792263 
183 	 3.813524 
184 	 3.835534 
185 	 3.8562 
186 	 3.877007 
187 	 3.897463 
188 	 3.918108 
189 	 3.937949 
190 	 3.954536 
191 	 3.970841 
192 	 3.987386 
193 	 4.004228 
194 	 4.020718 
195 	 4.037453 
196 	 4.054126 
197 	 4.071019 
198 	 4.087927 
199 	 4.104707 
200 	 4.121474 
201 	 4.138477 
202 	 4.155022 
4.15646 
201 	 12.10768 
202 	 12.12513 
203 	 12.14273 
204 	 12.16025 
205 	 12.82923 
206 	 12.86897 
207 	 12.91021 
208 	 12.94944 
209 	 12.99007 
210 	 13.03038 
211 	 13.06893 
